position,RB
minutes,1497.0
passes_completed,411.0
passes,681.0
dribbles_completed,23.0
dribbles,40.0
passes_completed_short,170.0
passes_short,218.0
passes_completed_medium,188.0
passes_medium,295.0
passes_completed_long,51.0
passes_long,142.0
passes_total_distance,7772.0
passes_free_kicks,8.0
through_balls,0.0
passes_pressure,107.0
passes_switches,9.0
crosses,46.0
corner_kicks,0.0
passes_intercepted,13.0
passes_blocked,40.0
dispossessed,19.0
goals,0.0
assists,0.0
pens_made,0.0
pens_att,0.0
shots_total,7.0
shots_on_target,1.0
sca,23.0
gca,0.0
xg,0.1
crosses_into_penalty_area,8.0
passes_into_final_third,28.0
passes_into_penalty_area,14.0
progressive_passes,49.0
carry_progressive_distance,2117.0
assisted_shots,13.0
fouled,11.0
pens_won,0.0
tackles,42.0
interceptions,8.0
blocks,31.0
tackles_won,28.0
dribble_tackles,12.0
dribbles_vs,30.0
pressures,281.0
pressure_regains,95.0
clearances,56.0
errors,0.0
aerials_won,21.0
aerials_lost,19.0
ball_recoveries,129.0
pens_conceded,1.0
fouls,25.0
cards_yellow_red,0.0
