position,CM
minutes,17
passes_completed,6
passes,9
dribbles_completed,1
dribbles,1
passes_completed_short,5
passes_short,6
passes_completed_medium,1
passes_medium,3
passes_completed_long,0
passes_long,0
passes_total_distance,67
passes_free_kicks,0
through_balls,0
passes_pressure,3
passes_switches,0
crosses,0
corner_kicks,0
passes_intercepted,0
passes_blocked,0
dispossessed,3
goals,0
assists,0
pens_made,0
pens_att,0
shots_total,0
shots_on_target,0
sca,2
gca,0
xg,0.0
crosses_into_penalty_area,0
passes_into_final_third,0
passes_into_penalty_area,0
progressive_passes,0
carry_progressive_distance,41
assisted_shots,1
fouled,0
pens_won,0
tackles,2
interceptions,0
blocks,0
tackles_won,2
dribble_tackles,0
dribbles_vs,1
pressures,9
pressure_regains,5
clearances,1
errors,0
aerials_won,1
aerials_lost,3
ball_recoveries,0
pens_conceded,0
fouls,0
cards_yellow_red,0
