position,LW
minutes,-1.001
passes_completed,-0.8507
passes,-0.8931
dribbles_completed,-0.6606
dribbles,-0.635
passes_completed_short,-0.8277
passes_short,-0.8429
passes_completed_medium,-0.7939
passes_medium,-0.8308
passes_completed_long,-0.7346
passes_long,-0.7438
passes_total_distance,-0.8295
passes_free_kicks,-0.6158
through_balls,-0.5
passes_pressure,-0.9015
passes_switches,-0.7259
crosses,-0.6066
corner_kicks,-0.3242
passes_intercepted,-0.8531
passes_blocked,-0.797
dispossessed,-0.7032
goals,-0.4721
assists,-0.5781
pens_made,-0.2258
pens_att,-0.2444
shots_total,-0.6611
shots_on_target,-0.5775
sca,-0.7162
gca,-0.6302
xg,-0.5088
crosses_into_penalty_area,-0.5536
passes_into_final_third,-0.7349
passes_into_penalty_area,-0.6507
progressive_passes,-0.772
carry_progressive_distance,-0.8533
assisted_shots,-0.6747
fouled,-0.7199
pens_won,-0.3681
tackles,-0.757
interceptions,-0.7317
blocks,-0.8715
tackles_won,-0.7782
dribble_tackles,-0.8012
dribbles_vs,-0.7916
pressures,-0.7857
pressure_regains,-0.7667
clearances,-0.6002
errors,-0.5331
aerials_won,-0.6587
aerials_lost,-0.7402
ball_recoveries,-0.9037
pens_conceded,-0.4889
fouls,-0.8377
cards_yellow_red,-0.3235
