position,CB
minutes,900.0
passes_completed,343.0
passes,393.0
dribbles_completed,4.0
dribbles,5.0
passes_completed_short,109.0
passes_short,117.0
passes_completed_medium,180.0
passes_medium,191.0
passes_completed_long,49.0
passes_long,78.0
passes_total_distance,6884.0
passes_free_kicks,5.0
through_balls,0.0
passes_pressure,34.0
passes_switches,3.0
crosses,0.0
corner_kicks,0.0
passes_intercepted,2.0
passes_blocked,2.0
dispossessed,3.0
goals,1.0
assists,0.0
pens_made,0.0
pens_att,0.0
shots_total,4.0
shots_on_target,1.0
sca,3.0
gca,0.0
xg,0.7999999999999999
crosses_into_penalty_area,0.0
passes_into_final_third,13.0
passes_into_penalty_area,2.0
progressive_passes,15.0
carry_progressive_distance,765.0
assisted_shots,2.0
fouled,9.0
pens_won,0.0
tackles,13.0
interceptions,25.0
blocks,19.0
tackles_won,9.0
dribble_tackles,6.0
dribbles_vs,13.0
pressures,78.0
pressure_regains,26.0
clearances,40.0
errors,0.0
aerials_won,11.0
aerials_lost,6.0
ball_recoveries,102.0
pens_conceded,0.0
fouls,10.0
cards_yellow_red,0.0
