position,CB
minutes,113.0
passes_completed,129.0
passes,137.0
dribbles_completed,0.0
dribbles,0.0
passes_completed_short,44.0
passes_short,46.0
passes_completed_medium,70.0
passes_medium,72.0
passes_completed_long,13.0
passes_long,16.0
passes_total_distance,2484.0
passes_free_kicks,0.0
through_balls,0.0
passes_pressure,10.0
passes_switches,4.0
crosses,0.0
corner_kicks,0.0
passes_intercepted,4.0
passes_blocked,1.0
dispossessed,0.0
goals,0.0
assists,0.0
pens_made,0.0
pens_att,0.0
shots_total,0.0
shots_on_target,0.0
sca,1.0
gca,0.0
xg,0.0
crosses_into_penalty_area,0.0
passes_into_final_third,8.0
passes_into_penalty_area,0.0
progressive_passes,7.0
carry_progressive_distance,298.0
assisted_shots,0.0
fouled,0.0
pens_won,0.0
tackles,2.0
interceptions,1.0
blocks,1.0
tackles_won,2.0
dribble_tackles,1.0
dribbles_vs,1.0
pressures,9.0
pressure_regains,1.0
clearances,3.0
errors,0.0
aerials_won,0.0
aerials_lost,0.0
ball_recoveries,4.0
pens_conceded,0.0
fouls,1.0
cards_yellow_red,0.0
