position,CB
minutes,31
passes_completed,13
passes,15
dribbles_completed,0
dribbles,0
passes_completed_short,2
passes_short,2
passes_completed_medium,5
passes_medium,6
passes_completed_long,6
passes_long,6
passes_total_distance,333
passes_free_kicks,2
through_balls,0
passes_pressure,2
passes_switches,1
crosses,1
corner_kicks,1
passes_intercepted,0
passes_blocked,1
dispossessed,2
goals,0
assists,0
pens_made,0
pens_att,0
shots_total,1
shots_on_target,1
sca,1
gca,0
xg,0.0
crosses_into_penalty_area,0
passes_into_final_third,0
passes_into_penalty_area,0
progressive_passes,0
carry_progressive_distance,38
assisted_shots,0
fouled,1
pens_won,0
tackles,0
interceptions,0
blocks,0
tackles_won,0
dribble_tackles,0
dribbles_vs,0
pressures,2
pressure_regains,1
clearances,0
errors,0
aerials_won,0
aerials_lost,0
ball_recoveries,1
pens_conceded,0
fouls,1
cards_yellow_red,0
