position,FW
minutes,-1.0384
passes_completed,-0.8515
passes,-0.8924
dribbles_completed,-0.6354
dribbles,-0.6502
passes_completed_short,-0.8297
passes_short,-0.8466
passes_completed_medium,-0.7939
passes_medium,-0.8275
passes_completed_long,-0.7346
passes_long,-0.741
passes_total_distance,-0.83
passes_free_kicks,-0.6158
through_balls,-0.5
passes_pressure,-0.9103
passes_switches,-0.7076
crosses,-0.5884
corner_kicks,-0.2996
passes_intercepted,-0.8134
passes_blocked,-0.797
dispossessed,-0.7032
goals,-0.3403
assists,-0.5781
pens_made,-0.2258
pens_att,-0.2444
shots_total,-0.6415
shots_on_target,-0.526
sca,-0.7162
gca,-0.6302
xg,-0.4943
crosses_into_penalty_area,-0.5536
passes_into_final_third,-0.7163
passes_into_penalty_area,-0.6203
progressive_passes,-0.7634
carry_progressive_distance,-0.8435
assisted_shots,-0.6472
fouled,-0.8215
pens_won,-0.3681
tackles,-0.8323
interceptions,-0.8029
blocks,-0.8928
tackles_won,-0.8076
dribble_tackles,-0.8012
dribbles_vs,-0.8488
pressures,-0.8937
pressure_regains,-0.8773
clearances,-0.6104
errors,-0.5331
aerials_won,-0.6772
aerials_lost,-0.761
ball_recoveries,-0.9224
pens_conceded,-0.4889
fouls,-0.8915
cards_yellow_red,-0.3235
