position,CB
minutes,-0.9987
passes_completed,-0.8127
passes,-0.8611
dribbles_completed,-0.6858
dribbles,-0.6807
passes_completed_short,-0.8007
passes_short,-0.8263
passes_completed_medium,-0.7574
passes_medium,-0.7984
passes_completed_long,-0.6834
passes_long,-0.6967
passes_total_distance,-0.7852
passes_free_kicks,-0.5974
through_balls,-0.5
passes_pressure,-0.919
passes_switches,-0.6347
crosses,-0.6066
corner_kicks,-0.3242
passes_intercepted,-0.8531
passes_blocked,-0.797
dispossessed,-0.7273
goals,-0.4721
assists,-0.5781
pens_made,-0.2258
pens_att,-0.2444
shots_total,-0.6611
shots_on_target,-0.5775
sca,-0.73
gca,-0.6302
xg,-0.5088
crosses_into_penalty_area,-0.5536
passes_into_final_third,-0.707
passes_into_penalty_area,-0.6507
progressive_passes,-0.7201
carry_progressive_distance,-0.8301
assisted_shots,-0.6747
fouled,-0.8215
pens_won,-0.3681
tackles,-0.8323
interceptions,-0.7673
blocks,-0.8502
tackles_won,-0.8076
dribble_tackles,-0.8012
dribbles_vs,-0.7725
pressures,-0.8786
pressure_regains,-0.8852
clearances,-0.518
errors,0.2502
aerials_won,-0.6402
aerials_lost,-0.7195
ball_recoveries,-0.8888
pens_conceded,-0.4889
fouls,-0.9183
cards_yellow_red,-0.3235
