position,AM
minutes,110.0
passes_completed,23.0
passes,32.0
dribbles_completed,4.0
dribbles,5.0
passes_completed_short,11.0
passes_short,12.0
passes_completed_medium,8.0
passes_medium,11.0
passes_completed_long,4.0
passes_long,8.0
passes_total_distance,430.0
passes_free_kicks,0.0
through_balls,1.0
passes_pressure,4.0
passes_switches,0.0
crosses,1.0
corner_kicks,0.0
passes_intercepted,1.0
passes_blocked,1.0
dispossessed,5.0
goals,1.0
assists,0.0
pens_made,0.0
pens_att,0.0
shots_total,4.0
shots_on_target,2.0
sca,5.0
gca,0.0
xg,0.30000000000000004
crosses_into_penalty_area,0.0
passes_into_final_third,2.0
passes_into_penalty_area,1.0
progressive_passes,4.0
carry_progressive_distance,193.0
assisted_shots,2.0
fouled,5.0
pens_won,0.0
tackles,1.0
interceptions,0.0
blocks,0.0
tackles_won,1.0
dribble_tackles,0.0
dribbles_vs,0.0
pressures,14.0
pressure_regains,3.0
clearances,0.0
errors,0.0
aerials_won,2.0
aerials_lost,1.0
ball_recoveries,6.0
pens_conceded,0.0
fouls,0.0
cards_yellow_red,0.0
