position,RB,CB
minutes,45
passes_completed,17
passes,22
dribbles_completed,0
dribbles,0
passes_completed_short,7
passes_short,8
passes_completed_medium,7
passes_medium,8
passes_completed_long,3
passes_long,6
passes_total_distance,352
passes_free_kicks,1
through_balls,0
passes_pressure,3
passes_switches,0
crosses,0
corner_kicks,0
passes_intercepted,0
passes_blocked,0
dispossessed,0
goals,0
assists,0
pens_made,0
pens_att,0
shots_total,0
shots_on_target,0
sca,1
gca,1
xg,0.0
crosses_into_penalty_area,0
passes_into_final_third,0
passes_into_penalty_area,0
progressive_passes,1
carry_progressive_distance,34
assisted_shots,0
fouled,1
pens_won,0
tackles,1
interceptions,2
blocks,1
tackles_won,1
dribble_tackles,0
dribbles_vs,0
pressures,10
pressure_regains,2
clearances,2
errors,0
aerials_won,2
aerials_lost,1
ball_recoveries,7
pens_conceded,0
fouls,2
cards_yellow_red,0
