position,FW
minutes,814.0
passes_completed,139.0
passes,243.0
dribbles_completed,4.0
dribbles,8.0
passes_completed_short,82.0
passes_short,132.0
passes_completed_medium,38.0
passes_medium,74.0
passes_completed_long,12.0
passes_long,20.0
passes_total_distance,2112.0
passes_free_kicks,1.0
through_balls,2.0
passes_pressure,91.0
passes_switches,6.0
crosses,2.0
corner_kicks,0.0
passes_intercepted,9.0
passes_blocked,7.0
dispossessed,18.0
goals,1.0
assists,1.0
pens_made,0.0
pens_att,0.0
shots_total,29.0
shots_on_target,8.0
sca,18.0
gca,2.0
xg,3.3
crosses_into_penalty_area,0.0
passes_into_final_third,8.0
passes_into_penalty_area,2.0
progressive_passes,13.0
carry_progressive_distance,274.0
assisted_shots,8.0
fouled,9.0
pens_won,0.0
tackles,5.0
interceptions,0.0
blocks,5.0
tackles_won,4.0
dribble_tackles,2.0
dribbles_vs,4.0
pressures,153.0
pressure_regains,33.0
clearances,13.0
errors,0.0
aerials_won,74.0
aerials_lost,47.0
ball_recoveries,38.0
pens_conceded,0.0
fouls,18.0
cards_yellow_red,0.0
