position,DM
minutes,28
passes_completed,5
passes,8
dribbles_completed,0
dribbles,0
passes_completed_short,0
passes_short,1
passes_completed_medium,5
passes_medium,5
passes_completed_long,0
passes_long,1
passes_total_distance,94
passes_free_kicks,0
through_balls,0
passes_pressure,1
passes_switches,0
crosses,0
corner_kicks,0
passes_intercepted,0
passes_blocked,1
dispossessed,1
goals,0
assists,0
pens_made,0
pens_att,0
shots_total,2
shots_on_target,1
sca,1
gca,0
xg,0.1
crosses_into_penalty_area,0
passes_into_final_third,0
passes_into_penalty_area,2
progressive_passes,3
carry_progressive_distance,41
assisted_shots,1
fouled,0
pens_won,0
tackles,0
interceptions,0
blocks,0
tackles_won,0
dribble_tackles,0
dribbles_vs,0
pressures,1
pressure_regains,0
clearances,0
errors,0
aerials_won,1
aerials_lost,1
ball_recoveries,3
pens_conceded,0
fouls,2
cards_yellow_red,0
