position,FW
minutes,63
passes_completed,11
passes,14
dribbles_completed,0
dribbles,0
passes_completed_short,5
passes_short,5
passes_completed_medium,4
passes_medium,5
passes_completed_long,2
passes_long,3
passes_total_distance,231
passes_free_kicks,1
through_balls,0
passes_pressure,3
passes_switches,2
crosses,2
corner_kicks,0
passes_intercepted,0
passes_blocked,1
dispossessed,2
goals,0
assists,0
pens_made,0
pens_att,0
shots_total,2
shots_on_target,2
sca,0
gca,0
xg,0.1
crosses_into_penalty_area,0
passes_into_final_third,0
passes_into_penalty_area,0
progressive_passes,0
carry_progressive_distance,50
assisted_shots,0
fouled,1
pens_won,0
tackles,0
interceptions,1
blocks,1
tackles_won,0
dribble_tackles,0
dribbles_vs,0
pressures,8
pressure_regains,1
clearances,0
errors,0
aerials_won,0
aerials_lost,3
ball_recoveries,1
pens_conceded,0
fouls,1
cards_yellow_red,0
