position,LB
minutes,1170.0
passes_completed,601.0
passes,767.0
dribbles_completed,12.0
dribbles,21.0
passes_completed_short,293.0
passes_short,337.0
passes_completed_medium,258.0
passes_medium,318.0
passes_completed_long,41.0
passes_long,91.0
passes_total_distance,10004.0
passes_free_kicks,12.0
through_balls,2.0
passes_pressure,117.0
passes_switches,12.0
crosses,21.0
corner_kicks,13.0
passes_intercepted,8.0
passes_blocked,20.0
dispossessed,6.0
goals,2.0
assists,2.0
pens_made,0.0
pens_att,0.0
shots_total,26.0
shots_on_target,8.0
sca,25.0
gca,2.0
xg,1.6
crosses_into_penalty_area,3.0
passes_into_final_third,27.0
passes_into_penalty_area,16.0
progressive_passes,67.0
carry_progressive_distance,1390.0
assisted_shots,13.0
fouled,11.0
pens_won,0.0
tackles,21.0
interceptions,14.0
blocks,34.0
tackles_won,11.0
dribble_tackles,12.0
dribbles_vs,26.0
pressures,125.0
pressure_regains,38.0
clearances,30.0
errors,0.0
aerials_won,42.0
aerials_lost,18.0
ball_recoveries,186.0
pens_conceded,0.0
fouls,10.0
cards_yellow_red,0.0
