position,FW
minutes,887.0
passes_completed,165.0
passes,223.0
dribbles_completed,9.0
dribbles,16.0
passes_completed_short,107.0
passes_short,139.0
passes_completed_medium,43.0
passes_medium,56.0
passes_completed_long,7.0
passes_long,13.0
passes_total_distance,2121.0
passes_free_kicks,0.0
through_balls,2.0
passes_pressure,61.0
passes_switches,1.0
crosses,5.0
corner_kicks,0.0
passes_intercepted,2.0
passes_blocked,4.0
dispossessed,24.0
goals,5.0
assists,1.0
pens_made,0.0
pens_att,0.0
shots_total,28.0
shots_on_target,11.0
sca,18.0
gca,0.0
xg,3.0999999999999996
crosses_into_penalty_area,0.0
passes_into_final_third,10.0
passes_into_penalty_area,1.0
progressive_passes,7.0
carry_progressive_distance,283.0
assisted_shots,10.0
fouled,20.0
pens_won,0.0
tackles,9.0
interceptions,0.0
blocks,10.0
tackles_won,6.0
dribble_tackles,0.0
dribbles_vs,8.0
pressures,153.0
pressure_regains,48.0
clearances,5.0
errors,0.0
aerials_won,34.0
aerials_lost,39.0
ball_recoveries,35.0
pens_conceded,0.0
fouls,14.0
cards_yellow_red,0.0
