position,CB
minutes,45
passes_completed,45
passes,48
dribbles_completed,0
dribbles,0
passes_completed_short,3
passes_short,4
passes_completed_medium,32
passes_medium,32
passes_completed_long,10
passes_long,12
passes_total_distance,1135
passes_free_kicks,2
through_balls,0
passes_pressure,2
passes_switches,3
crosses,0
corner_kicks,0
passes_intercepted,0
passes_blocked,0
dispossessed,0
goals,0
assists,0
pens_made,0
pens_att,0
shots_total,0
shots_on_target,0
sca,0
gca,0
xg,0.0
crosses_into_penalty_area,0
passes_into_final_third,0
passes_into_penalty_area,0
progressive_passes,0
carry_progressive_distance,76
assisted_shots,0
fouled,1
pens_won,0
tackles,0
interceptions,0
blocks,0
tackles_won,0
dribble_tackles,0
dribbles_vs,1
pressures,3
pressure_regains,1
clearances,3
errors,0
aerials_won,1
aerials_lost,1
ball_recoveries,4
pens_conceded,0
fouls,0
cards_yellow_red,0
