position,FW
minutes,144.0
passes_completed,23.0
passes,29.0
dribbles_completed,3.0
dribbles,5.0
passes_completed_short,12.0
passes_short,16.0
passes_completed_medium,10.0
passes_medium,10.0
passes_completed_long,1.0
passes_long,2.0
passes_total_distance,370.0
passes_free_kicks,0.0
through_balls,0.0
passes_pressure,8.0
passes_switches,1.0
crosses,2.0
corner_kicks,0.0
passes_intercepted,0.0
passes_blocked,1.0
dispossessed,2.0
goals,0.0
assists,0.0
pens_made,0.0
pens_att,0.0
shots_total,1.0
shots_on_target,0.0
sca,0.0
gca,0.0
xg,0.0
crosses_into_penalty_area,0.0
passes_into_final_third,4.0
passes_into_penalty_area,0.0
progressive_passes,0.0
carry_progressive_distance,156.0
assisted_shots,0.0
fouled,4.0
pens_won,0.0
tackles,3.0
interceptions,0.0
blocks,0.0
tackles_won,3.0
dribble_tackles,0.0
dribbles_vs,1.0
pressures,32.0
pressure_regains,11.0
clearances,0.0
errors,0.0
aerials_won,3.0
aerials_lost,1.0
ball_recoveries,8.0
pens_conceded,0.0
fouls,3.0
cards_yellow_red,0.0
