position,CM,RB
minutes,18
passes_completed,9
passes,11
dribbles_completed,0
dribbles,2
passes_completed_short,6
passes_short,7
passes_completed_medium,2
passes_medium,3
passes_completed_long,1
passes_long,1
passes_total_distance,146
passes_free_kicks,0
through_balls,0
passes_pressure,0
passes_switches,0
crosses,0
corner_kicks,0
passes_intercepted,0
passes_blocked,1
dispossessed,1
goals,0
assists,0
pens_made,0
pens_att,0
shots_total,0
shots_on_target,0
sca,2
gca,0
xg,0.0
crosses_into_penalty_area,0
passes_into_final_third,0
passes_into_penalty_area,1
progressive_passes,1
carry_progressive_distance,85
assisted_shots,1
fouled,0
pens_won,0
tackles,3
interceptions,0
blocks,0
tackles_won,3
dribble_tackles,0
dribbles_vs,0
pressures,2
pressure_regains,1
clearances,3
errors,0
aerials_won,1
aerials_lost,0
ball_recoveries,5
pens_conceded,0
fouls,1
cards_yellow_red,0
