position,CM
minutes,36
passes_completed,4
passes,6
dribbles_completed,0
dribbles,0
passes_completed_short,4
passes_short,4
passes_completed_medium,0
passes_medium,1
passes_completed_long,0
passes_long,1
passes_total_distance,41
passes_free_kicks,0
through_balls,0
passes_pressure,1
passes_switches,0
crosses,0
corner_kicks,0
passes_intercepted,0
passes_blocked,0
dispossessed,0
goals,0
assists,0
pens_made,0
pens_att,0
shots_total,1
shots_on_target,0
sca,0
gca,0
xg,0.1
crosses_into_penalty_area,0
passes_into_final_third,0
passes_into_penalty_area,0
progressive_passes,0
carry_progressive_distance,0
assisted_shots,0
fouled,0
pens_won,0
tackles,0
interceptions,1
blocks,0
tackles_won,0
dribble_tackles,0
dribbles_vs,0
pressures,6
pressure_regains,1
clearances,1
errors,0
aerials_won,1
aerials_lost,1
ball_recoveries,2
pens_conceded,0
fouls,0
cards_yellow_red,0
