position,CB
minutes,2062.0
passes_completed,1359.0
passes,1562.0
dribbles_completed,5.0
dribbles,9.0
passes_completed_short,450.0
passes_short,473.0
passes_completed_medium,723.0
passes_medium,774.0
passes_completed_long,180.0
passes_long,299.0
passes_total_distance,27806.0
passes_free_kicks,43.0
through_balls,5.0
passes_pressure,190.0
passes_switches,40.0
crosses,3.0
corner_kicks,0.0
passes_intercepted,9.0
passes_blocked,12.0
dispossessed,11.0
goals,1.0
assists,4.0
pens_made,0.0
pens_att,0.0
shots_total,24.0
shots_on_target,4.0
sca,19.0
gca,6.0
xg,1.2
crosses_into_penalty_area,1.0
passes_into_final_third,114.0
passes_into_penalty_area,14.0
progressive_passes,114.0
carry_progressive_distance,3407.0
assisted_shots,8.0
fouled,27.0
pens_won,0.0
tackles,43.0
interceptions,22.0
blocks,38.0
tackles_won,21.0
dribble_tackles,17.0
dribbles_vs,38.0
pressures,216.0
pressure_regains,72.0
clearances,117.0
errors,0.0
aerials_won,66.0
aerials_lost,29.0
ball_recoveries,188.0
pens_conceded,2.0
fouls,23.0
cards_yellow_red,1.0
