position,CB
minutes,2422.0
passes_completed,980.0
passes,1198.0
dribbles_completed,7.0
dribbles,11.0
passes_completed_short,164.0
passes_short,189.0
passes_completed_medium,550.0
passes_medium,592.0
passes_completed_long,263.0
passes_long,406.0
passes_total_distance,24557.0
passes_free_kicks,28.0
through_balls,2.0
passes_pressure,211.0
passes_switches,50.0
crosses,5.0
corner_kicks,0.0
passes_intercepted,15.0
passes_blocked,11.0
dispossessed,6.0
goals,6.0
assists,0.0
pens_made,0.0
pens_att,0.0
shots_total,18.0
shots_on_target,7.0
sca,14.0
gca,0.0
xg,2.7000000000000006
crosses_into_penalty_area,2.0
passes_into_final_third,64.0
passes_into_penalty_area,6.0
progressive_passes,63.0
carry_progressive_distance,2675.0
assisted_shots,5.0
fouled,9.0
pens_won,0.0
tackles,48.0
interceptions,25.0
blocks,44.0
tackles_won,32.0
dribble_tackles,14.0
dribbles_vs,36.0
pressures,317.0
pressure_regains,110.0
clearances,140.0
errors,0.0
aerials_won,69.0
aerials_lost,40.0
ball_recoveries,237.0
pens_conceded,0.0
fouls,40.0
cards_yellow_red,0.0
